ID,signup_ym,birth_year,annual_income,marital_status,children,Recency,amount_alcohol,amount_fruit,amount_meat,amount_fish,amount_snack,amount_general,Monetary,num_purchase_web,num_purchase_store,num_purchase_discount,Frequency,promotion_1,promotion_2,promotion_3,promotion_4,promotion_5,promotion_6,revenue
8923,21.Jul,1981,109092100,미혼,0,12,668200,28600,951600,54600,257400,102700,2063100,6,7,1,14,0,0,0,0,0,1,11
10727,22.Feb,1978,89809200,배우자 있음,1,43,1535300,139100,258700,50700,39000,39000,2061800,7,13,2,22,0,0,0,0,0,0,11
5299,22.Feb,1978,89809200,배우자 있음,1,43,1535300,139100,258700,50700,39000,39000,2061800,7,13,2,22,0,0,0,0,0,0,11
6982,21.Jun,1984,96288400,배우자 있음,0,14,1017900,39000,698100,182000,98800,19500,2055300,4,9,1,14,0,0,0,0,0,0,11
3749,21.May,1981,96103800,배우자 있음,0,54,815100,118300,776100,206700,118300,19500,2054000,6,12,1,19,0,0,0,0,0,0,11
5989,21.Jul,1967,101858900,이혼,1,51,977600,158600,618800,50700,198900,44200,2048800,10,11,1,22,0,0,0,0,0,0,11
3507,20.Nov,1978,99407100,미혼,1,44,878800,209300,553800,273000,57200,75400,2047500,2,5,2,9,0,0,0,0,0,1,11
3560,21.Aug,1960,108997200,배우자 있음,0,57,1171300,40300,448500,97500,40300,248300,2046200,4,11,1,16,0,0,0,0,1,0,11
241,21.Aug,1960,108997200,배우자 있음,0,57,1171300,40300,448500,97500,40300,248300,2046200,4,11,1,16,0,0,0,0,1,0,11
4356,21.Nov,1979,93364700,배우자 있음,1,70,1591200,36400,182000,0,18200,218400,2046200,3,5,3,11,0,0,0,1,1,0,11
7521,21.Aug,1960,108997200,배우자 있음,0,57,1171300,40300,448500,97500,40300,248300,2046200,4,11,1,16,0,0,0,0,1,0,11
9595,21.Apr,1969,83538000,배우자 있음,0,1,700700,219700,1060800,26000,0,39000,2046200,4,4,1,9,0,0,0,0,0,1,11
6262,21.Jul,1970,93882100,미혼,0,93,1060800,54600,585000,71500,72800,200200,2044900,3,8,1,12,0,0,0,0,0,0,11
3179,21.Sep,1988,106263300,미혼,0,75,323700,198900,1222000,75400,174200,49400,2043600,6,7,0,13,0,0,0,0,0,0,11
1215,22.Jan,1986,91572000,배우자 있음,0,49,897000,152100,648700,98800,132600,114400,2043600,5,7,1,13,1,0,0,0,0,0,11
5721,22.Aug,1964,109352100,배우자 있음,0,60,794300,98800,973700,76700,58500,33800,2035800,7,6,1,14,0,0,0,0,1,0,11
7313,21.Aug,1957,97316700,사별,0,63,741000,94900,798200,172900,132600,94900,2034500,6,11,1,18,1,0,0,0,0,0,11
9209,21.Jan,1979,104744900,배우자 있음,0,85,1077700,179400,559000,78000,119600,19500,2033200,4,13,1,18,0,0,0,0,0,0,11
6417,21.Jan,1979,104744900,배우자 있음,0,85,1077700,179400,559000,78000,119600,19500,2033200,4,13,1,18,0,0,0,0,0,0,11
5250,22.Jan,1951,,사별,0,75,691600,163800,637000,213200,163800,163800,2033200,5,11,1,17,0,0,0,0,1,1,11
1357,21.Jul,1978,97310200,배우자 있음,3,90,1112800,76700,633100,75400,37700,94900,2030600,2,5,7,14,0,0,0,0,0,0,11
2407,21.Feb,1990,89841700,배우자 있음,0,10,1069900,32500,596700,161200,37700,123500,2021500,6,7,1,14,0,0,0,0,1,1,11
9064,21.Feb,1990,89841700,배우자 있음,0,10,1069900,32500,596700,161200,37700,123500,2021500,6,7,1,14,0,0,0,0,1,1,11
2109,21.Jul,1998,125895900,미혼,0,60,582400,92300,1236300,52000,22100,22100,2007200,6,10,1,17,0,0,0,0,1,1,11
8427,21.Feb,1964,84314100,미혼,0,78,722800,18200,932100,273000,0,55900,2002000,7,10,1,18,0,0,0,0,0,0,11
217,21.Feb,1964,84314100,미혼,0,78,722800,18200,932100,273000,0,55900,2002000,7,10,1,18,0,0,0,0,0,0,11
10172,20.Nov,1996,89251500,미혼,0,95,592800,24700,1081600,97500,153400,49400,1999400,4,11,1,16,0,0,0,0,0,0,11
6729,20.Nov,1996,89251500,미혼,0,95,592800,24700,1081600,97500,153400,49400,1999400,4,11,1,16,0,0,0,0,0,0,11
9606,21.Nov,1973,90959700,배우자 있음,0,64,1146600,37700,668200,49400,37700,57200,1996800,4,6,1,11,1,0,0,0,1,1,11
9029,21.Apr,1980,91150800,배우자 있음,0,73,919100,57200,783900,123500,75400,37700,1996800,2,12,1,15,0,0,0,0,0,0,11
3389,21.Feb,1978,89720800,배우자 있음,1,61,943800,68900,471900,159900,139100,209300,1992900,8,13,4,25,0,0,0,0,0,0,11
8932,21.Jan,1977,84728800,배우자 있음,1,57,1248000,36400,237900,286000,91000,91000,1990300,9,6,4,19,0,0,0,0,0,0,11
5153,21.May,1975,101095800,배우자 있음,1,97,1305200,76700,344500,149500,76700,35100,1987700,11,11,2,24,0,0,1,0,0,1,11
4127,21.May,1975,101095800,배우자 있음,1,97,1305200,76700,344500,149500,76700,35100,1987700,11,11,2,24,0,0,1,0,0,1,11
7118,20.Oct,1965,95943900,배우자 있음,1,61,1082900,104000,471900,67600,33800,226200,1986400,9,6,2,17,0,0,1,0,0,1,11
3483,21.Jul,1966,62649600,배우자 있음,0,76,1350700,55900,265200,198900,75400,37700,1983800,2,12,3,17,1,1,0,1,0,1,11
7832,21.Nov,1967,100776000,배우자 있음,1,30,1222000,57200,514800,0,114400,75400,1983800,8,7,1,16,1,0,1,0,1,1,11
10736,21.Dec,1979,93935400,미혼,1,28,678600,0,678600,295100,156000,174200,1982500,6,5,2,13,0,0,0,0,0,0,11
6343,22.Jun,1967,103769900,배우자 있음,1,6,1085500,94900,494000,148200,94900,55900,1973400,6,7,1,14,0,0,0,1,0,0,11
1399,22.Apr,1966,94776500,배우자 있음,0,52,529100,148200,578500,235300,214500,263900,1969500,3,9,1,13,1,0,0,0,0,0,11
6050,21.Mar,1983,74146800,배우자 있음,1,33,1522300,55900,284700,24700,18200,61100,1966900,6,13,4,23,0,0,1,0,0,0,11
1139,22.May,1992,95362800,배우자 있음,0,56,1365000,18200,418600,0,18200,145600,1965600,5,5,1,11,1,0,1,0,1,1,11
10479,21.Mar,1983,99603400,배우자 있음,0,64,973700,52000,382200,157300,208000,191100,1964300,3,5,1,9,0,0,0,0,0,0,11
8395,20.Nov,1969,106618200,미혼,0,48,1274000,48100,344500,45500,211900,40300,1964300,3,12,1,16,0,0,0,0,0,1,11
6320,21.May,1984,92160900,미혼,0,42,998400,57200,729300,100100,57200,18200,1960400,6,10,1,17,0,0,0,0,0,0,11
1915,22.Mar,1959,102620700,배우자 있음,0,57,1032200,149500,315900,195000,0,266500,1959100,8,6,1,15,0,0,0,0,0,0,11
6246,22.Feb,1961,96059600,미혼,0,40,913900,132600,781300,0,75400,55900,1959100,3,8,1,12,0,0,0,0,0,1,11
10092,21.May,1962,91057200,이혼,1,46,1394900,0,325000,198900,18200,18200,1955200,7,5,4,16,0,0,0,0,0,0,11
10513,21.Apr,2000,82169100,배우자 있음,0,68,569400,219700,734500,118300,219700,91000,1952600,2,6,1,9,1,0,0,0,0,0,11
4394,22.Aug,1973,105366300,배우자 있음,0,43,1484600,37700,323700,49400,37700,18200,1951300,5,12,1,18,0,0,0,1,1,0,11
6974,22.Mar,1980,108475900,배우자 있음,0,89,673400,54600,964600,71500,72800,109200,1946100,6,5,1,12,0,0,0,0,0,0,11
6303,22.Feb,1994,119366000,배우자 있음,0,72,533000,94900,971100,98800,209300,39000,1946100,5,12,0,17,0,0,0,0,0,0,11
1225,22.Sep,1971,104161200,배우자 있음,0,47,627900,109200,517400,266500,109200,313300,1943500,3,8,1,12,0,0,1,0,0,0,11
7059,22.Sep,1971,104161200,배우자 있음,0,47,627900,109200,517400,266500,109200,313300,1943500,3,8,1,12,0,0,1,0,0,0,11
8492,22.Feb,1986,98068100,배우자 있음,0,25,1033500,0,708500,123500,75400,0,1940900,8,10,1,19,1,0,0,0,0,0,11
5544,21.Feb,1978,87599200,미혼,1,32,1244100,52000,227500,205400,68900,139100,1937000,7,5,2,14,0,0,0,1,0,0,11
7030,21.Jun,1963,86404500,배우자 있음,1,1,1560000,0,265200,49400,37700,18200,1930500,11,12,3,26,1,0,0,0,0,0,11
10590,21.Jun,1964,99504600,배우자 있음,0,91,1032200,94900,744900,0,37700,18200,1927900,4,10,1,15,0,0,0,0,0,0,11
1685,21.Jun,1975,81875300,배우자 있음,0,21,1034800,18200,767000,49400,57200,0,1926600,4,13,1,18,0,0,0,1,0,0,11
2150,21.Aug,1966,105293500,사별,1,83,1118000,36400,531700,94900,72800,72800,1926600,8,4,1,13,0,0,0,0,0,0,11
10394,22.Mar,1992,117000000,배우자 있음,0,91,877500,187200,172900,122200,249600,313300,1922700,4,5,1,10,1,0,1,0,1,0,11
10102,22.Aug,1974,103929800,사별,0,19,513500,237900,734500,215800,183300,36400,1921400,5,5,1,11,0,0,0,0,0,0,11
4501,22.Feb,1973,90846600,미혼,0,94,379600,165100,825500,171600,165100,214500,1921400,3,9,1,13,0,0,0,0,0,0,11
9145,21.Jul,1980,94255200,미혼,1,43,785200,33800,611000,159900,209300,122200,1921400,5,6,2,13,0,0,0,0,0,0,11
1907,20.Dec,1958,82056000,이혼,1,53,1254500,89700,362700,70200,53300,89700,1920100,8,9,5,22,0,0,0,0,0,1,11
11112,21.Mar,1974,91926900,배우자 있음,1,23,956800,148200,362700,106600,98800,247000,1920100,5,8,6,19,0,0,0,0,0,0,11
4216,21.May,1989,118384500,미혼,0,33,1068600,148200,140400,232700,178100,148200,1916200,7,9,1,17,1,0,0,0,1,1,11
10430,22.Jan,1981,116602200,이혼,2,22,1463800,36400,274300,48100,36400,54600,1913600,4,4,3,11,1,0,0,1,1,0,11
4406,21.Apr,1978,87644700,배우자 있음,1,29,1099800,109200,457600,118300,72800,54600,1912300,9,8,4,21,0,0,0,0,0,0,11
3599,21.Feb,1978,82789200,배우자 있음,1,61,747500,104000,556400,270400,120900,104000,1903200,8,8,3,19,0,0,0,0,0,0,11
5204,21.Sep,1979,96899400,배우자 있음,0,21,494000,127400,952900,143000,145600,36400,1899300,8,5,1,14,0,0,0,0,1,1,11
8732,21.Feb,1977,87579700,사별,1,81,1687400,0,91000,48100,18200,54600,1899300,7,10,4,21,0,0,0,1,1,1,11
8310,20.Nov,1972,88584600,배우자 있음,1,96,1166100,163800,254800,118300,145600,48100,1896700,10,7,3,20,0,0,0,0,0,0,11
10129,22.Jun,1974,107155100,배우자 있음,0,35,626600,191100,661700,135200,139100,139100,1892800,3,12,1,16,0,0,0,0,1,0,11
2254,21.Oct,1991,90376000,배우자 있음,0,95,815100,156000,538200,157300,104000,120900,1891500,9,5,1,15,0,0,0,0,0,0,11
6384,22.May,1986,92328600,이혼,1,30,1181700,15600,361400,0,15600,314600,1888900,5,11,3,19,0,0,1,0,0,0,11
7053,21.Sep,1974,101946000,미혼,0,75,785200,36400,876200,118300,36400,36400,1888900,3,8,1,12,0,0,0,0,0,0,11
10150,22.Feb,1969,112357700,미혼,0,10,603200,36400,1134900,37700,23400,48100,1883700,7,7,0,14,1,0,0,0,0,1,11
5140,20.Nov,1993,83661500,배우자 있음,1,66,1361100,0,182000,87100,49400,198900,1878500,4,12,2,18,0,0,0,0,0,0,11
175,21.Apr,1994,93537600,배우자 있음,1,93,852800,104000,591500,67600,139100,120900,1875900,8,8,2,18,0,0,1,0,1,0,11
6988,21.Apr,1994,93537600,배우자 있음,1,93,852800,104000,591500,67600,139100,120900,1875900,8,8,2,18,0,0,1,0,1,0,11
9463,21.Feb,1967,93217800,배우자 있음,1,16,1210300,72800,328900,118300,127400,18200,1875900,9,7,4,20,0,0,0,0,0,0,11
7381,21.Mar,1976,98400900,이혼,0,10,1036100,198900,380900,93600,126100,39000,1874600,11,6,1,18,1,0,0,1,1,1,11
7723,22.Jul,1987,98159100,배우자 있음,0,56,921700,120900,486200,135200,104000,104000,1872000,8,6,1,15,0,0,0,0,0,0,11
2963,22.Jul,1987,98159100,배우자 있음,0,56,921700,120900,486200,135200,104000,104000,1872000,8,6,1,15,0,0,0,0,0,0,11
6853,21.Sep,1990,98510100,미혼,0,12,925600,33800,699400,89700,16900,104000,1869400,3,11,1,15,0,0,0,1,1,1,11
7366,21.Sep,1990,98510100,미혼,0,12,925600,33800,699400,89700,16900,104000,1869400,3,11,1,15,0,0,0,1,1,1,11
1361,21.Aug,1982,107359200,배우자 있음,0,26,1398800,88400,133900,37700,118300,88400,1865500,3,8,1,12,0,0,0,1,1,1,11
3661,21.Jan,2003,104802100,미혼,0,42,772200,66300,820300,93600,71500,41600,1865500,4,8,1,13,0,0,0,0,0,0,11
8537,21.May,1957,94435900,사별,0,60,683800,104000,718900,159900,122200,68900,1857700,3,7,1,11,1,0,0,0,0,1,11
4310,22.Apr,1952,104765700,배우자 있음,0,25,659100,120900,676000,314600,52000,33800,1856400,5,5,1,11,1,0,0,0,0,1,11
5302,21.May,1994,101912200,배우자 있음,0,13,387400,35100,906100,280800,31200,215800,1856400,4,5,1,10,0,0,0,0,0,1,11
6406,22.Jan,1996,101770500,배우자 있음,0,13,841100,139100,508300,227500,87100,52000,1855100,6,10,1,17,0,0,0,0,0,0,11
5147,21.Oct,1956,118094600,미혼,0,57,1006200,91000,153400,236600,243100,120900,1851200,4,13,1,18,0,0,0,0,0,0,11
11074,22.Jul,1985,110593600,미혼,0,94,642200,119600,508300,252200,14300,313300,1849900,3,10,1,14,0,0,0,0,0,0,11
10673,22.Feb,1984,88916100,배우자 있음,1,6,988000,104000,605800,22100,16900,104000,1840800,6,5,1,12,0,0,0,0,0,0,11
5718,21.Nov,1958,104991900,배우자 있음,0,17,876200,218400,140400,249600,54600,300300,1839500,5,6,1,12,1,0,0,0,1,1,11
7022,20.Dec,1979,99378500,배우자 있음,1,2,960700,139100,401700,182000,104000,45500,1833000,2,13,1,16,0,0,0,0,0,0,11
8707,20.Nov,1964,103292800,배우자 있음,0,12,734500,54600,712400,83200,107900,128700,1821300,5,4,1,10,0,0,0,0,0,1,11
1168,21.Jan,1986,93806700,배우자 있음,0,62,418600,68900,1168700,44200,52000,68900,1821300,4,10,1,15,0,0,0,0,0,0,11
1945,21.Dec,1970,92864200,배우자 있음,1,4,924300,46800,282100,223600,124800,218400,1820000,7,7,3,17,1,0,0,1,0,0,11
3584,20.Nov,1963,64567100,미혼,0,35,1535300,33800,156000,22100,16900,50700,1814800,5,5,2,12,0,0,1,0,0,1,11
8601,21.Jul,1988,104014300,배우자 있음,1,3,547300,98800,696800,106600,231400,132600,1813500,8,5,2,15,0,0,0,0,0,0,11
4974,20.Dec,1978,108254900,미혼,3,98,562900,115700,845000,20800,132600,132600,1809600,4,9,10,23,0,0,0,0,0,0,11
9265,21.Apr,1961,97535100,배우자 있음,1,74,1202500,83200,232700,172900,15600,100100,1807000,9,6,2,17,0,0,0,0,0,0,11
2021,21.Jun,1983,79892800,배우자 있음,1,47,731900,98800,499200,109200,249600,115700,1804400,6,13,4,23,0,0,0,0,0,0,11
8690,21.Jul,1970,111944300,배우자 있음,0,73,518700,36400,982800,46800,52000,163800,1800500,5,10,1,16,0,0,0,0,0,0,11
9400,22.Sep,1966,111130500,미혼,0,73,819000,33800,794300,57200,23400,70200,1797900,6,6,1,13,0,0,0,0,0,0,11
528,21.Feb,1986,85564700,배우자 있음,0,99,347100,49400,911300,193700,214500,81900,1797900,5,10,1,16,0,0,0,0,0,0,11
9292,21.Jan,1960,106333500,배우자 있음,0,74,421200,171600,900900,35100,153400,114400,1796600,4,7,1,12,0,0,0,0,0,0,11
7960,21.Nov,1970,106758600,배우자 있음,0,89,954200,28600,455000,196300,32500,130000,1796600,3,13,1,17,0,0,0,0,1,0,11
10240,21.May,1957,90183600,배우자 있음,0,10,1296100,33800,349700,44200,16900,54600,1795300,10,6,1,17,0,0,0,1,1,1,11
6086,22.Feb,1963,104513500,배우자 있음,0,62,578500,32500,917800,104000,98800,62400,1794000,6,12,1,19,1,0,0,0,0,0,11
1137,22.Mar,1972,105619800,미혼,0,87,517400,247000,698100,79300,202800,48100,1792700,4,7,1,12,1,0,1,0,0,0,11
5067,22.May,2002,104174200,배우자 있음,0,11,1255800,33800,366600,67600,33800,33800,1791400,2,11,1,14,1,1,0,1,1,0,11
1729,21.Dec,1969,86353800,배우자 있음,1,14,1355900,31200,126100,41600,31200,204100,1790100,3,10,2,15,0,0,0,0,0,0,11
10814,21.Apr,1955,91417300,배우자 있음,0,6,393900,29900,976300,106600,33800,248300,1788800,6,13,1,20,0,0,0,0,0,1,11
3422,21.Feb,1983,98888400,배우자 있음,1,67,1449500,15600,166400,42900,15600,98800,1788800,2,4,1,7,0,1,0,1,0,0,11
6945,21.Aug,1960,109946200,미혼,0,72,503100,26000,926900,49400,70200,211900,1787500,9,11,1,21,0,0,0,0,0,0,11
2926,20.Nov,1960,72736300,배우자 있음,1,62,1613300,0,104000,0,16900,52000,1786200,3,11,3,17,0,1,0,1,0,0,11
1245,21.Feb,1974,82953000,미혼,1,45,1270100,15600,328900,20800,15600,131300,1782300,4,12,4,20,0,0,0,1,0,0,11
2561,21.Feb,1974,82953000,미혼,1,45,1270100,15600,328900,20800,15600,131300,1782300,4,12,4,20,0,0,0,1,0,0,11
4331,22.Apr,1986,111459400,배우자 있음,0,41,1186900,33800,488800,22100,33800,16900,1782300,3,11,1,15,0,0,0,1,1,0,11
7959,22.Aug,1969,103233000,배우자 있음,0,19,855400,104000,627900,159900,16900,16900,1781000,3,5,1,9,0,0,0,0,0,0,11
7428,21.Dec,1983,104187200,배우자 있음,0,47,312000,171600,578500,325000,249600,140400,1777100,3,8,1,12,0,0,0,0,0,0,11
8504,22.Aug,1981,103470900,배우자 있음,0,70,455000,78000,738400,143000,172900,188500,1775800,5,7,1,13,0,0,0,0,1,0,11
1020,22.Aug,1981,103470900,배우자 있음,0,70,455000,78000,738400,143000,172900,188500,1775800,5,7,1,13,0,0,0,0,1,0,11
6318,21.Apr,1996,89033100,배우자 있음,0,48,985400,15600,500500,42900,115700,115700,1775800,9,13,1,23,0,0,0,0,0,0,11
5396,21.Apr,1996,89033100,배우자 있음,0,48,985400,15600,500500,42900,115700,115700,1775800,9,13,1,23,0,0,0,0,0,0,11
4427,20.Dec,2003,108234100,미혼,0,56,696800,35100,767000,49400,139100,87100,1774500,5,12,1,18,0,0,1,0,1,1,11
1911,20.Dec,1995,87659000,배우자 있음,0,6,773500,126100,378300,165100,172900,157300,1773200,11,12,1,24,0,0,0,0,0,0,11
7010,22.Jul,1973,92201200,배우자 있음,0,41,825500,148200,330200,171600,197600,98800,1771900,6,7,1,14,0,0,0,0,1,0,11
4767,22.Jul,1973,92201200,배우자 있음,0,41,825500,148200,330200,171600,197600,98800,1771900,6,7,1,14,0,0,0,0,1,0,11
5125,21.Aug,1968,103389000,배우자 있음,0,64,432900,0,1059500,167700,54600,37700,1752400,4,11,1,16,0,0,0,0,0,0,11
4149,22.Aug,1956,98982000,배우자 있음,0,57,761800,85800,848900,22100,0,33800,1752400,5,6,1,12,0,0,0,0,0,0,11
10767,22.Aug,1997,101198500,배우자 있음,0,40,988000,52000,624000,0,52000,33800,1749800,3,12,1,16,1,0,0,0,1,0,11
10343,20.Dec,1999,80103400,미혼,0,27,786500,118300,518700,0,58500,266500,1748500,3,8,2,13,0,0,0,0,0,0,11
10870,21.Sep,1975,79589900,배우자 있음,1,46,921700,55900,236600,54600,153400,321100,1743300,9,4,2,15,0,0,0,0,0,0,11
5564,20.Nov,1977,81746600,배우자 있음,1,26,661700,172900,646100,101400,31200,126100,1739400,7,6,2,15,0,0,0,0,0,0,11
9645,21.Jan,1976,83967000,배우자 있음,0,98,1196000,179400,218400,46800,59800,39000,1739400,9,10,1,20,0,0,0,0,0,0,11
10177,21.May,1962,93692300,이혼,1,4,690300,89700,390000,195000,179400,195000,1739400,5,8,3,16,0,0,0,0,0,0,11
2429,21.May,1962,93692300,이혼,1,4,690300,89700,390000,195000,179400,195000,1739400,5,8,3,16,0,0,0,0,0,0,11
1867,21.Feb,1965,84303700,미혼,0,42,847600,62400,455000,122200,109200,140400,1736800,9,6,1,16,0,0,0,0,0,1,11
3434,22.Aug,1959,105133600,미혼,0,60,627900,93600,737100,122200,15600,140400,1736800,4,10,1,15,0,0,0,0,0,0,11
7072,21.Jun,1981,87661600,배우자 있음,1,69,561600,102700,443300,230100,176800,221000,1735500,8,4,2,14,0,0,0,0,0,0,11
2565,21.Aug,1963,91829400,이혼,0,69,1320800,15600,279500,20800,15600,81900,1734200,4,10,1,15,0,0,0,1,0,0,11
9790,22.Feb,1965,102048700,미혼,0,12,1185600,93600,221000,61100,46800,126100,1734200,11,4,1,16,0,0,0,0,1,1,11
10057,21.Oct,1959,93966600,미혼,0,70,653900,35100,544700,117000,180700,198900,1730300,5,9,1,15,0,0,0,0,0,1,11
3828,21.May,1959,92439100,배우자 있음,1,61,692900,13000,282100,257400,226200,253500,1725100,7,13,2,22,0,0,0,0,0,0,11
146,22.Feb,1968,98858500,미혼,0,78,988000,68900,520000,22100,120900,0,1719900,4,11,1,16,1,0,0,0,0,0,11
10163,21.Dec,1992,107552900,미혼,0,28,925600,65000,546000,84500,49400,49400,1719900,8,7,1,16,0,0,0,0,0,1,11
6566,21.Feb,1962,94315000,배우자 있음,2,39,1073800,65000,412100,65000,49400,49400,1714700,5,12,9,26,0,0,0,0,0,0,11
8204,21.Mar,1979,101453300,배우자 있음,0,93,626600,45500,718900,93600,208000,22100,1714700,4,9,1,14,0,0,0,0,0,0,11
6349,21.Oct,1995,80323100,이혼,0,71,807300,94900,538200,101400,62400,110500,1714700,8,6,1,15,0,0,0,0,0,0,11
10314,21.Mar,1956,108988100,배우자 있음,0,79,1101100,85800,154700,111800,115700,144300,1713400,9,5,1,15,1,0,0,1,0,1,11
2114,21.Feb,1954,107640000,미혼,0,23,1307800,28600,149500,76700,88400,58500,1709500,7,12,1,20,1,0,0,0,1,1,11
9305,21.Aug,1984,103595700,미혼,0,65,404300,33800,832000,234000,48100,157300,1709500,4,13,1,18,0,0,0,0,0,0,11
4261,21.Feb,1954,107640000,미혼,0,23,1307800,28600,149500,76700,88400,58500,1709500,7,12,1,20,1,0,0,0,1,1,11
6059,21.May,1961,83855200,배우자 있음,3,81,1281800,46800,218400,20800,0,140400,1708200,11,4,7,22,0,0,0,0,0,1,11
8015,21.Jul,1970,111404800,이혼,0,88,928200,98800,513500,150800,0,15600,1706900,4,9,1,14,0,0,0,0,0,1,11
1745,21.Jul,1970,111404800,이혼,0,88,928200,98800,513500,150800,0,15600,1706900,4,9,1,14,0,0,0,0,0,1,11
9750,21.May,1969,83622500,이혼,1,41,950300,78000,458900,101400,15600,94900,1699100,10,5,5,20,0,0,0,0,0,0,11
2131,21.Mar,1967,81716700,이혼,1,37,1381900,115700,132600,20800,15600,32500,1699100,9,6,4,19,0,0,0,0,0,0,11
6055,21.Jan,1987,93113800,배우자 있음,0,94,709800,93600,488800,122200,188500,93600,1696500,5,8,1,14,0,0,0,1,0,0,11
4837,21.May,1973,92718600,배우자 있음,1,57,978900,55900,293800,89700,13000,265200,1696500,8,13,2,23,0,0,0,0,0,0,11
4207,21.Jul,1989,113322300,배우자 있음,0,27,1301300,57200,139100,75400,57200,57200,1687400,6,11,1,18,0,0,1,0,1,0,11
10424,22.Mar,1976,98698600,미혼,0,60,344500,179400,718900,291200,29900,119600,1683500,4,9,1,14,0,0,0,0,0,0,11
10095,21.Jul,1983,96414500,이혼,0,9,1301300,15600,312000,20800,15600,15600,1680900,5,10,1,16,0,0,0,0,0,0,11
4322,22.Feb,1966,101221900,배우자 있음,0,20,1145300,49400,414700,20800,32500,15600,1678300,4,10,1,15,0,0,0,0,0,0,11
10648,20.Dec,1990,86663200,배우자 있음,0,78,517400,124800,581100,286000,124800,41600,1675700,5,6,1,12,0,0,0,0,0,0,11
5120,20.Dec,1990,86663200,배우자 있음,0,78,517400,124800,581100,286000,124800,41600,1675700,5,6,1,12,0,0,0,0,0,0,11
2416,22.May,1977,86556600,미혼,0,83,1025700,32500,546000,20800,49400,0,1674400,2,9,1,12,0,0,0,0,0,0,11
10319,21.May,1979,86193900,배우자 있음,1,56,1417000,15600,124800,20800,15600,78000,1671800,3,11,4,18,0,0,0,1,0,0,11
7214,21.Oct,1965,80843100,배우자 있음,0,49,1029600,0,357500,58500,58500,163800,1667900,4,5,1,10,0,0,0,0,0,0,11
5602,21.Aug,1997,87064900,배우자 있음,0,98,605800,28600,561600,191100,146900,132600,1666600,8,12,1,21,0,0,0,0,0,0,11
1631,20.Nov,1973,84786000,배우자 있음,0,3,1157000,81900,379600,0,32500,15600,1666600,8,7,4,19,0,0,0,0,0,1,11
2930,22.Mar,1986,88519600,미혼,0,7,1107600,78000,269100,101400,46800,62400,1665300,2,10,2,14,0,0,0,0,0,0,11
2181,21.Sep,1978,91802100,배우자 있음,0,45,458900,79300,978900,52000,59800,35100,1664000,3,7,1,11,0,0,0,0,0,0,11
9365,21.Mar,1984,78000000,미혼,1,57,1362400,0,282100,0,0,15600,1660100,11,5,5,21,0,0,0,0,0,0,11
9369,22.Jun,1987,114652200,미혼,1,19,894400,18200,401700,261300,31200,49400,1656200,11,10,1,22,1,0,1,0,0,1,11
10868,21.May,1959,92029600,사별,0,82,447200,58500,850200,135200,14300,148200,1653600,3,10,2,15,0,0,0,0,0,0,11
6422,21.Apr,1962,112733400,배우자 있음,0,20,447200,245700,626600,65000,42900,223600,1651000,5,5,1,11,0,0,0,0,0,0,11
7476,21.Feb,1972,83163600,미혼,1,93,1206400,81900,330200,0,15600,15600,1649700,5,10,4,19,0,0,0,1,0,0,11
2909,22.May,1982,101566400,배우자 있음,1,89,1214200,31200,299000,20800,31200,46800,1643200,8,6,2,16,0,0,0,1,1,0,11
5832,22.Jul,1968,120322800,배우자 있음,0,32,640900,237900,457600,239200,29900,36400,1641900,3,13,0,16,0,0,0,0,0,0,11
3491,21.Jul,1983,72688200,배우자 있음,1,32,499200,78000,473200,154700,131300,301600,1638000,11,8,4,23,0,0,0,0,0,0,11
5080,22.Jan,2001,91669500,미혼,0,12,546000,0,587600,236600,83200,182000,1635400,6,4,1,11,0,0,0,0,0,1,11
1402,20.Dec,1962,87088300,배우자 있음,0,1,644800,46800,598000,245700,78000,15600,1628900,4,6,3,13,0,0,0,0,0,0,11
4654,22.Feb,2000,97648200,배우자 있음,0,40,742300,15600,679900,81900,78000,31200,1628900,3,5,1,9,0,0,0,0,0,0,11
